Date,Continent,Country,Category,Sub_Category,Sales,Profit,Quantity
2015-08-01,Europe,Germany,Electronics,Computers,13620,2043,68
2015-08-01,Europe,Germany,Clothing,Apparel,13153,3946,292
2015-08-01,Europe,Germany,Clothing,Accessories,5405,1081,180
2015-08-01,Europe,Germany,Furniture,Home,10363,1865,41
2015-08-01,Europe,Germany,Furniture,Office,6542,1439,22
2015-08-01,Europe,France,Electronics,Phones,19236,1924,128
2015-08-01,Europe,France,Electronics,Computers,12459,1869,62
2015-08-01,Europe,France,Clothing,Apparel,13790,4137,306
2015-08-01,Europe,France,Clothing,Accessories,5654,1131,188
2015-08-01,Europe,France,Furniture,Home,8716,1569,35
2015-08-01,Europe,France,Furniture,Office,6288,1383,21
2015-08-01,Asia,Japan,Electronics,Phones,29573,2957,197
2015-08-01,Asia,Japan,Electronics,Computers,18800,2820,94
2015-08-01,Asia,Japan,Clothing,Apparel,18087,5426,402
2015-08-01,Asia,Japan,Clothing,Accessories,7219,1444,241
2015-08-01,Asia,Japan,Furniture,Home,10876,1958,44
2015-08-01,Asia,Japan,Furniture,Office,7581,1668,25
2015-08-01,Asia,China,Electronics,Phones,30921,3092,206
2015-08-01,Asia,China,Electronics,Computers,20821,3123,104
2015-08-01,Asia,China,Clothing,Apparel,20322,6097,452
2015-08-01,Asia,China,Clothing,Accessories,8015,1603,267
2015-08-01,Asia,China,Furniture,Home,14307,2575,57
2015-08-01,Asia,China,Furniture,Office,10471,2304,35
2015-08-01,Asia,India,Electronics,Phones,10121,1012,67
2015-08-01,Asia,India,Electronics,Computers,5915,887,30
2015-08-01,Asia,India,Clothing,Apparel,6184,1855,137
2015-08-01,Asia,India,Clothing,Accessories,2723,545,91
2015-08-01,Asia,India,Furniture,Home,4247,764,17
2015-08-01,Asia,India,Furniture,Office,2711,596,9
2015-08-01,Africa,South Africa,Electronics,Phones,4251,425,28
2015-08-01,Africa,South Africa,Electronics,Computers,3113,467,16
2015-08-01,Africa,South Africa,Clothing,Apparel,2562,769,57
2015-08-01,Africa,South Africa,Clothing,Accessories,1122,224,37
2015-08-01,Africa,South Africa,Furniture,Home,1736,312,7
2015-08-01,Africa,South Africa,Furniture,Office,1137,250,4
2015-09-01,North America,United States,Electronics,Phones,43923,4392,293
2015-09-01,North America,United States,Electronics,Computers,27035,4055,135
2015-09-01,North America,United States,Clothing,Apparel,27170,8151,604
2015-09-01,North America,United States,Clothing,Accessories,12608,2522,420
2015-09-01,North America,United States,Furniture,Home,22484,4047,90
2015-09-01,North America,United States,Furniture,Office,15270,3359,51
2015-09-01,North America,Canada,Electronics,Phones,14757,1476,98
2015-09-01,North America,Canada,Electronics,Computers,10495,1574,52
2015-09-01,North America,Canada,Clothing,Apparel,9890,2967,220
2015-09-01,North America,Canada,Clothing,Accessories,4287,857,143
2015-09-01,North America,Canada,Furniture,Home,6798,1224,27
2015-09-01,North America,Canada,Furniture,Office,4531,997,15
2015-09-01,South America,Brazil,Electronics,Phones,13031,1303,87
2015-09-01,South America,Brazil,Electronics,Computers,7971,1196,40
2015-09-01,South America,Brazil,Clothing,Apparel,8125,2438,181
2015-09-01,South America,Brazil,Clothing,Accessories,3729,746,124
2015-09-01,South America,Brazil,Furniture,Home,5885,1059,24
2015-09-01,South America,Brazil,Furniture,Office,3732,821,12
2015-09-01,Europe,United Kingdom,Electronics,Phones,26824,2682,179
2015-09-01,Europe,United Kingdom,Electronics,Computers,16659,2499,83
2015-09-01,Europe,United Kingdom,Clothing,Apparel,17928,5378,398
2015-09-01,Europe,United Kingdom,Clothing,Accessories,6790,1358,226
2015-09-01,Europe,United Kingdom,Furniture,Home,11746,2114,47
2015-09-01,Europe,United Kingdom,Furniture,Office,8103,1783,27
2015-09-01,Europe,Germany,Electronics,Phones,20100,2010,134
2015-09-01,Europe,Germany,Electronics,Computers,15223,2283,76
2015-09-01,Europe,Germany,Clothing,Apparel,12980,3894,288
2015-09-01,Europe,Germany,Clothing,Accessories,5954,1191,198
2015-09-01,Europe,Germany,Furniture,Home,9829,1769,39
2015-09-01,Europe,Germany,Furniture,Office,7026,1546,23
2015-09-01,Europe,France,Electronics,Phones,18658,1866,124
2015-09-01,Europe,France,Electronics,Computers,12743,1911,64
2015-09-01,Europe,France,Clothing,Apparel,16205,4862,360
2015-09-01,Europe,France,Clothing,Accessories,6440,1288,215
2015-09-01,Europe,France,Furniture,Home,10714,1929,43
2015-09-01,Europe,France,Furniture,Office,7251,1595,24
2015-09-01,Asia,Japan,Electronics,Phones,29654,2965,198
2015-09-01,Asia,Japan,Electronics,Computers,19061,2859,95
2015-09-01,Asia,Japan,Clothing,Apparel,17716,5315,394
2015-09-01,Asia,Japan,Clothing,Accessories,8466,1693,282
2015-09-01,Asia,Japan,Furniture,Home,14520,2614,58
2015-09-01,Asia,Japan,Furniture,Office,8536,1878,28
2015-09-01,Asia,China,Electronics,Phones,37081,3708,247
2015-09-01,Asia,China,Electronics,Computers,25350,3802,127
2015-09-01,Asia,China,Clothing,Apparel,23080,6924,513
2015-09-01,Asia,China,Clothing,Accessories,10088,2018,336
2015-09-01,Asia,China,Furniture,Home,18311,3296,73
2015-09-01,Asia,China,Furniture,Office,10527,2316,35
2015-09-01,Asia,India,Electronics,Phones,9764,976,65
2015-09-01,Asia,India,Electronics,Computers,6699,1005,33
2015-09-01,Asia,India,Clothing,Apparel,6477,1943,144
2015-09-01,Asia,India,Clothing,Accessories,3102,620,103
2015-09-01,Asia,India,Furniture,Home,4861,875,19
2015-09-01,Asia,India,Furniture,Office,3019,664,10
2015-09-01,Africa,South Africa,Electronics,Phones,4991,499,33
2015-09-01,Africa,South Africa,Electronics,Computers,3371,506,17
2015-09-01,Africa,South Africa,Clothing,Apparel,2614,784,58
2015-09-01,Africa,South Africa,Clothing,Accessories,1226,245,41
2015-09-01,Africa,South Africa,Furniture,Home,1889,340,8
2015-09-01,Africa,South Africa,Furniture,Office,1107,244,4
2015-10-01,North America,United States,Electronics,Phones,50267,5027,335
2015-10-01,North America,United States,Electronics,Computers,34428,5164,172
2015-10-01,North America,United States,Clothing,Apparel,27096,8129,602
2015-10-01,North America,United States,Clothing,Accessories,11405,2281,380
2015-10-01,North America,United States,Furniture,Home,21221,3820,85
2015-10-01,North America,United States,Furniture,Office,15221,3349,51
2015-10-01,North America,Canada,Electronics,Phones,17193,1719,115
2015-10-01,North America,Canada,Electronics,Computers,10283,1542,51
2015-10-01,North America,Canada,Clothing,Apparel,10733,3220,239
2015-10-01,North America,Canada,Clothing,Accessories,4036,807,135
2015-10-01,North America,Canada,Furniture,Home,7848,1413,31
2015-10-01,North America,Canada,Furniture,Office,5168,1137,17
2015-10-01,South America,Brazil,Electronics,Phones,12756,1276,85
2015-10-01,South America,Brazil,Electronics,Computers,9744,1462,49
2015-10-01,South America,Brazil,Clothing,Apparel,9438,2831,210
2015-10-01,South America,Brazil,Clothing,Accessories,3856,771,129
2015-10-01,South America,Brazil,Furniture,Home,5823,1048,23
2015-10-01,South America,Brazil,Furniture,Office,4606,1013,15
2015-10-01,Europe,United Kingdom,Electronics,Phones,29953,2995,200
2015-10-01,Europe,United Kingdom,Electronics,Computers,18322,2748,92
2015-10-01,Europe,United Kingdom,Clothing,Apparel,18112,5434,402
2015-10-01,Europe,United Kingdom,Clothing,Accessories,7671,1534,256
2015-10-01,Europe,United Kingdom,Furniture,Home,12615,2271,50
2015-10-01,Europe,United Kingdom,Furniture,Office,8133,1789,27
2015-10-01,Europe,Germany,Electronics,Phones,24940,2494,166
2015-10-01,Europe,Germany,Electronics,Computers,16542,2481,83
2015-10-01,Europe,Germany,Clothing,Apparel,13540,4062,301
2015-10-01,Europe,Germany,Clothing,Accessories,6881,1376,229
2015-10-01,Europe,Germany,Furniture,Home,11648,2097,47
2015-10-01,Europe,Germany,Furniture,Office,8057,1773,27
2015-10-01,Europe,France,Electronics,Phones,21652,2165,144
2015-10-01,Europe,France,Electronics,Computers,13681,2052,68
2015-10-01,Europe,France,Clothing,Apparel,16926,5078,376
2015-10-01,Europe,France,Clothing,Accessories,7575,1515,252
2015-10-01,Europe,France,Furniture,Home,10218,1839,41
2015-10-01,Europe,France,Furniture,Office,7580,1668,25
2015-10-01,Asia,Japan,Electronics,Phones,33010,3301,220
2015-10-01,Asia,Japan,Electronics,Computers,21768,3265,109
2015-10-01,Asia,Japan,Clothing,Apparel,20315,6094,451
2015-10-01,Asia,Japan,Clothing,Accessories,9228,1846,308
2015-10-01,Asia,Japan,Furniture,Home,13218,2379,53
2015-10-01,Asia,Japan,Furniture,Office,9890,2176,33
2015-10-01,Asia,China,Electronics,Phones,40300,4030,269
2015-10-01,Asia,China,Electronics,Computers,23117,3468,116
2015-10-01,Asia,China,Clothing,Apparel,25315,7594,563
2015-10-01,Asia,China,Clothing,Accessories,9564,1913,319
2015-10-01,Asia,China,Furniture,Home,17515,3153,70
2015-10-01,Asia,China,Furniture,Office,12020,2644,40
2015-10-01,Asia,India,Electronics,Phones,11066,1107,74
2015-10-01,Asia,India,Electronics,Computers,6847,1027,34
2015-10-01,Asia,India,Clothing,Apparel,7866,2360,175
2015-10-01,Asia,India,Clothing,Accessories,2950,590,98
2015-10-01,Asia,India,Furniture,Home,4750,855,19
2015-10-01,Asia,India,Furniture,Office,3560,783,12
2015-10-01,Africa,South Africa,Electronics,Phones,4879,488,33
2015-10-01,Africa,South Africa,Electronics,Computers,3616,542,18
2015-10-01,Africa,South Africa,Clothing,Apparel,3058,917,68
2015-10-01,Africa,South Africa,Clothing,Accessories,1204,241,40
2015-10-01,Africa,South Africa,Furniture,Home,1705,307,7
2015-10-01,Africa,South Africa,Furniture,Office,1373,302,5
2015-11-01,North America,United States,Electronics,Phones,53652,5365,358
2015-11-01,North America,United States,Electronics,Computers,40717,6108,204
2015-11-01,North America,United States,Clothing,Apparel,36317,10895,807
2015-11-01,North America,United States,Clothing,Accessories,16405,3281,547
2015-11-01,North America,United States,Furniture,Home,28341,5101,113
2015-11-01,North America,United States,Furniture,Office,18731,4121,62
2015-11-01,North America,Canada,Electronics,Phones,19464,1946,130
2015-11-01,North America,Canada,Electronics,Computers,13762,2064,69
2015-11-01,North America,Canada,Clothing,Apparel,11703,3511,260
2015-11-01,North America,Canada,Clothing,Accessories,5156,1031,172
2015-11-01,North America,Canada,Furniture,Home,9719,1749,39
2015-11-01,North America,Canada,Furniture,Office,5998,1320,20
2015-11-01,South America,Brazil,Electronics,Phones,17440,1744,116
2015-11-01,South America,Brazil,Electronics,Computers,11379,1707,57
2015-11-01,South America,Brazil,Clothing,Apparel,10988,3296,244
2015-11-01,South America,Brazil,Clothing,Accessories,4610,922,154
2015-11-01,South America,Brazil,Furniture,Home,8184,1473,33
2015-11-01,South America,Brazil,Furniture,Office,5024,1105,17
2015-11-01,Europe,United Kingdom,Electronics,Phones,36524,3652,243
2015-11-01,Europe,United Kingdom,Electronics,Computers,22328,3349,112
2015-11-01,Europe,United Kingdom,Clothing,Apparel,21619,6486,480
2015-11-01,Europe,United Kingdom,Clothing,Accessories,9010,1802,300
2015-11-01,Europe,United Kingdom,Furniture,Home,14641,2635,59
2015-11-01,Europe,United Kingdom,Furniture,Office,9609,2114,32
2015-11-01,Europe,Germany,Electronics,Phones,29067,2907,194
2015-11-01,Europe,Germany,Electronics,Computers,20249,3037,101
2015-11-01,Europe,Germany,Clothing,Apparel,17054,5116,379
2015-11-01,Europe,Germany,Clothing,Accessories,7358,1472,245
2015-11-01,Europe,Germany,Furniture,Home,13996,2519,56
2015-11-01,Europe,Germany,Furniture,Office,9780,2152,33
2015-11-01,Europe,France,Electronics,Phones,28194,2819,188
2015-11-01,Europe,France,Electronics,Computers,17245,2587,86
2015-11-01,Europe,France,Clothing,Apparel,19151,5745,426
2015-11-01,Europe,France,Clothing,Accessories,7895,1579,263
2015-11-01,Europe,France,Furniture,Home,12449,2241,50
2015-11-01,Europe,France,Furniture,Office,8358,1839,28
2015-11-01,Asia,Japan,Electronics,Phones,37960,3796,253
2015-11-01,Asia,Japan,Electronics,Computers,24413,3662,122
2015-11-01,Asia,Japan,Clothing,Apparel,25654,7696,570
2015-11-01,Asia,Japan,Clothing,Accessories,10427,2085,348
2015-11-01,Asia,Japan,Furniture,Home,18788,3382,75
2015-11-01,Asia,Japan,Furniture,Office,11562,2544,39
2015-11-01,Asia,China,Electronics,Phones,48648,4865,324
2015-11-01,Asia,China,Electronics,Computers,28868,4330,144
2015-11-01,Asia,China,Clothing,Apparel,31266,9380,695
2015-11-01,Asia,China,Clothing,Accessories,12457,2491,415
2015-11-01,Asia,China,Furniture,Home,23468,4224,94
2015-11-01,Asia,China,Furniture,Office,14776,3251,49
2015-11-01,Asia,India,Electronics,Phones,13954,1395,93
2015-11-01,Asia,India,Electronics,Computers,9249,1387,46
2015-11-01,Asia,India,Clothing,Apparel,8526,2558,189
2015-11-01,Asia,India,Clothing,Accessories,3550,710,118
2015-11-01,Asia,India,Furniture,Home,6790,1222,27
2015-11-01,Asia,India,Furniture,Office,4141,911,14
2015-11-01,Africa,South Africa,Electronics,Phones,6642,664,44
2015-11-01,Africa,South Africa,Electronics,Computers,4077,612,20
2015-11-01,Africa,South Africa,Clothing,Apparel,3330,999,74
2015-11-01,Africa,South Africa,Clothing,Accessories,1600,320,53
2015-11-01,Africa,South Africa,Furniture,Home,2131,384,9
2015-11-01,Africa,South Africa,Furniture,Office,1451,319,5
2015-12-01,North America,United States,Electronics,Phones,68348,6835,456
2015-12-01,North America,United States,Electronics,Computers,43235,6485,216
2015-12-01,North America,United States,Clothing,Apparel,46149,13845,1026
2015-12-01,North America,United States,Clothing,Accessories,16626,3325,554
2015-12-01,North America,United States,Furniture,Home,33166,5970,133
2015-12-01,North America,United States,Furniture,Office,21447,4718,71
2015-12-01,North America,Canada,Electronics,Phones,23808,2381,159
2015-12-01,North America,Canada,Electronics,Computers,14177,2127,71
2015-12-01,North America,Canada,Clothing,Apparel,14766,4430,328
2015-12-01,North America,Canada,Clothing,Accessories,6238,1248,208
2015-12-01,North America,Canada,Furniture,Home,10676,1922,43
2015-12-01,North America,Canada,Furniture,Office,7719,1698,26
2015-12-01,South America,Brazil,Electronics,Phones,21741,2174,145
2015-12-01,South America,Brazil,Electronics,Computers,12686,1903,63
2015-12-01,South America,Brazil,Clothing,Apparel,12905,3872,287
2015-12-01,South America,Brazil,Clothing,Accessories,5518,1104,184
2015-12-01,South America,Brazil,Furniture,Home,9432,1698,38
2015-12-01,South America,Brazil,Furniture,Office,6537,1438,22
2015-12-01,Europe,United Kingdom,Electronics,Phones,38133,3813,254
2015-12-01,Europe,United Kingdom,Electronics,Computers,25440,3816,127
2015-12-01,Europe,United Kingdom,Clothing,Apparel,27092,8128,602
2015-12-01,Europe,United Kingdom,Clothing,Accessories,10478,2096,349
2015-12-01,Europe,United Kingdom,Furniture,Home,16826,3029,67
2015-12-01,Europe,United Kingdom,Furniture,Office,10980,2416,37
2015-12-01,Europe,Germany,Electronics,Phones,29988,2999,200
2015-12-01,Europe,Germany,Electronics,Computers,21980,3297,110
2015-12-01,Europe,Germany,Clothing,Apparel,21394,6418,475
2015-12-01,Europe,Germany,Clothing,Accessories,8624,1725,287
2015-12-01,Europe,Germany,Furniture,Home,15330,2759,61
2015-12-01,Europe,Germany,Furniture,Office,11247,2474,37
2015-12-01,Europe,France,Electronics,Phones,30906,3091,206
2015-12-01,Europe,France,Electronics,Computers,19618,2943,98
2015-12-01,Europe,France,Clothing,Apparel,23966,7190,533
2015-12-01,Europe,France,Clothing,Accessories,10739,2148,358
2015-12-01,Europe,France,Furniture,Home,16181,2913,65
2015-12-01,Europe,France,Furniture,Office,10455,2300,35
2015-12-01,Asia,Japan,Electronics,Phones,48309,4831,322
2015-12-01,Asia,Japan,Electronics,Computers,33906,5086,170
2015-12-01,Asia,Japan,Clothing,Apparel,28960,8688,644
2015-12-01,Asia,Japan,Clothing,Accessories,12712,2542,424
2015-12-01,Asia,Japan,Furniture,Home,20385,3669,82
2015-12-01,Asia,Japan,Furniture,Office,14278,3141,48
2015-12-01,Asia,China,Electronics,Phones,57528,5753,384
2015-12-01,Asia,China,Electronics,Computers,32914,4937,165
2015-12-01,Asia,China,Clothing,Apparel,31355,9406,697
2015-12-01,Asia,China,Clothing,Accessories,13846,2769,462
2015-12-01,Asia,China,Furniture,Home,26455,4762,106
2015-12-01,Asia,China,Furniture,Office,17033,3747,57
2015-12-01,Asia,India,Electronics,Phones,15515,1552,103
2015-12-01,Asia,India,Electronics,Computers,9989,1498,50
2015-12-01,Asia,India,Clothing,Apparel,10896,3269,242
2015-12-01,Asia,India,Clothing,Accessories,4680,936,156
2015-12-01,Asia,India,Furniture,Home,7837,1411,31
2015-12-01,Asia,India,Furniture,Office,4800,1056,16
2015-12-01,Africa,South Africa,Electronics,Phones,7191,719,48
2015-12-01,Africa,South Africa,Electronics,Computers,4397,660,22
2015-12-01,Africa,South Africa,Clothing,Apparel,3813,1144,85
2015-12-01,Africa,South Africa,Clothing,Accessories,1776,355,59
2015-12-01,Africa,South Africa,Furniture,Home,2604,469,10
2015-12-01,Africa,South Africa,Furniture,Office,1710,376,6
2016-01-01,North America,United States,Electronics,Phones,34049,3405,227
2016-01-01,North America,United States,Electronics,Computers,27004,4051,135
2016-01-01,North America,United States,Clothing,Apparel,24622,7387,547
2016-01-01,North America,United States,Clothing,Accessories,10037,2007,335
2016-01-01,North America,United States,Furniture,Home,18864,3396,75
2016-01-01,North America,United States,Furniture,Office,12689,2792,42
2016-01-01,North America,Canada,Electronics,Phones,12786,1279,85
2016-01-01,North America,Canada,Electronics,Computers,7860,1179,39
2016-01-01,North America,Canada,Clothing,Apparel,7333,2200,163
